Term,PMI,NPMI,CoocCount,TermFreq,InTermFreq
明显,1.0797494856205008,0.11212193945048161,2,827,25
第三,1.15376444749652,0.11176332829976833,1,384,25
这次,1.1485696306194162,0.1112601146452371,1,386,25
使用,0.9890669033207241,0.11067116258719781,4,1811,25
基地,1.0487946331525129,0.10890756598669635,2,853,25
决心,1.1204707193970564,0.1085382177739781,1,397,25
亚太,1.117954994799809,0.10829452353059589,1,398,25
具体,1.0359814118401367,0.10757703215150191,2,864,25
领土,1.1104455727776776,0.10756709775437086,1,401,25
工作,0.9580777424153496,0.10720364542179184,4,1868,25
有关,1.0164965547080127,0.10555371100093539,2,881,25
区域,1.0108372300391113,0.10496604278130893,2,886,25
明确,1.0029675997676932,0.10414885488676454,2,893,25
统一,1.0029675997676932,0.10414885488676454,2,893,25
东海,1.0713207782854455,0.10377714109468665,1,417,25
任何,0.998498318585396,0.10368476161255404,2,897,25
综合,1.0641522888068329,0.10308274091209303,1,420,25
负责,0.9874117305290555,0.10253352257857469,2,907,25
长期,0.9852090864667133,0.10230479848333054,2,909,25
提供,0.9110225381136818,0.10193842610411034,4,1958,25
台北,0.9797236091900422,0.10173518269812971,2,914,25
军舰,1.0476229868556224,0.10148157370283499,1,427,25
利益,0.9710089570875983,0.1008302471474536,2,922,25
这些,0.8963201186523206,0.10029330599224481,4,1987,25
日本,0.8633517316472066,0.09907816128410912,5,2567,25
全面,0.9495489060678292,0.09860182048637485,2,942,25
岛内,0.9453116115923139,0.09816181687355112,2,946,25
持续,0.944255087458114,0.0980521066707862,2,947,25
海军,0.8302729223480282,0.09731824994547314,6,3184,25
美台,0.933750789191238,0.0969613330145509,2,957,25
人民,0.8988396463142042,0.09333613559613634,2,991,25
政治,0.8207393657305605,0.09183623421380056,4,2143,25
存在,0.8788589616237207,0.09126132736619016,2,1011,25
和平,0.8660823750447391,0.08993459770725527,2,1024,25
出现,0.8563641255758178,0.08892544790627815,2,1034,25
海防,0.9018714828963245,0.08736285716365412,1,494,25
不仅,0.817478240082429,0.08488751044316137,2,1075,25
作用,0.7935800439215123,0.08240590509061035,2,1101,25
冲突,0.7926721909313323,0.08231163300310258,2,1102,25
限制,0.844825536019324,0.08183690695534301,1,523,25
附近,0.8221402531882406,0.07963941966222626,1,535,25
能够,0.7614056868936562,0.07906489742301942,2,1137,25
台湾地区,0.7578938307821166,0.07870022383572842,2,1141,25
能力,0.6958782090247486,0.07786495549825592,4,2428,25
不同,0.72768005218562,0.07556280399947828,2,1176,25
随着,0.7124898866916448,0.07398544662312395,2,1194,25
方面,0.6578938446792726,0.07361471342854793,4,2522,25
正式,0.6950548248695433,0.07217497764678574,2,1215,25
目的,0.6787279315821144,0.07047958166376697,2,1235,25
所谓,0.673881395439585,0.06997631397144205,2,1241,25
福建,0.7141663330188971,0.06918015762318193,1,596,25
显示,0.6975270140149324,0.06756833323687861,1,606,25
进一步,0.6492084367441248,0.06741425673709489,2,1272,25
进行,0.5553695666706424,0.06629400268517573,7,4890,25
这是,0.6374849730480655,0.0661968840926207,2,1287,25
考虑,0.6282041639735927,0.06523315840721179,2,1299,25
此次,0.6714669073450673,0.0650439321222569,1,622,25
不断,0.625129603519347,0.06491389390588195,2,1303,25
美国,0.5053531607779661,0.06300613458656978,10,7344,25
实际,0.5948929841209545,0.06177410226483702,2,1343,25
提升,0.5830497664930484,0.0605442942885805,2,1359,25
推进,0.6136834655817396,0.05944654195644073,1,659,25
指出,0.5547562578504366,0.05760627662326477,2,1398,25
双方,0.5497615988763462,0.05708762775283077,2,1405,25
完成,0.5335240377446624,0.055401508083152105,2,1428,25
作战,0.4702994045900875,0.05397151421807535,5,3803,25
其他,0.5058979714697314,0.05253279809867569,2,1468,25
台湾海峡,0.5141059518875609,0.04980062646786286,1,728,25
这种,0.45671862652091744,0.047425980628513636,2,1542,25
未来,0.45025447990102807,0.046754739136328285,2,1552,25
之间,0.4489666497165994,0.04662100995202769,2,1554,25
范围,0.4710885668038701,0.045633600744251636,1,760,25
扩大,0.4593160305786028,0.04449321387072611,1,769,25
军事,0.37985366532337167,0.043591969921070346,5,4163,25
开展,0.4387232823018383,0.042498427074127876,1,785,25
特别是,0.4336406792383725,0.042006083393377344,1,789,25
人员,0.4018325720421471,0.04172657446171372,2,1629,25
问题,0.3677366459700768,0.04114771407150008,4,3371,25
改变,0.4123232575776184,0.039941098637827716,1,806,25
距离,0.40613894596883393,0.039342034201286624,1,811,25
地区,0.3680333378577301,0.03821683841722738,2,1685,25
实施,0.35155268232007225,0.03650547565493292,2,1713,25
相关,0.33189887051013567,0.03446461013281738,2,1747,25
目前,0.3165620177746674,0.032872020651027616,2,1774,25
组织,0.3347650232317441,0.03242815574349879,1,871,25
武器,0.283299527827782,0.029418020502415616,2,1834,25
表示,0.27353276543806754,0.02840383308591733,2,1852,25
技术,0.2542808339387461,0.026404699095470212,2,1888,25
关系,0.24689293753885652,0.025637534782037983,2,1902,25
已经,0.2168544284196292,0.022518315050515474,2,1960,25
情况,0.15359223164166297,0.015949124427037293,2,2088,25
影响,0.15311341908762643,0.015899404197570396,2,2089,25
目标,0.13086398056410672,0.013589006987695657,2,2136,25
提出,0.1220081781063441,0.012669414285705085,2,2155,25
台湾,0.033305356245630136,0.004098586944709661,9,10597,25
认为,-0.004655135602925328,-0.00048339252683693516,2,2446,25
威胁,-0.008735108622840826,-0.0008461560891974365,1,1228,25
国家,-0.03247390188964742,-0.003372112614899307,2,2515,25
训练,-0.05098930181248725,-0.004939252627007449,1,1281,25
计划,-0.07908428033127043,-0.008212166811722963,2,2635,25
主要,-0.12143830752105356,-0.012610238526781859,2,2749,25
国防,-0.15506093100680773,-0.016101635193175874,2,2843,25
通过,-0.2642480938941552,-0.027439706318988698,2,3171,25
中国,-0.37093223648248985,-0.04021089263009061,3,5292,25
开始,-0.5069407173193742,-0.04910654158326902,1,2021,25
同时,-0.7484208121974972,-0.07249833457904363,1,2573,25
台军,-0.7538471821017824,-0.07302397840730038,1,2587,25
